comment_text,original_line,field_count,clean_text,sentiment,confidence,topic,emotions,anger,disgust,fear,joy,neutral,sadness,surprise,anger_linguistic,disgust_linguistic,fear_linguistic,joy_linguistic,neutral_linguistic,sadness_linguistic,surprise_linguistic,anger_sentence_count,disgust_sentence_count,fear_sentence_count,joy_sentence_count,neutral_sentence_count,sadness_sentence_count,surprise_sentence_count,dominant_emotion,smart_topic_labels,detected_country,analysis_source,export_timestamp
text: So much questions.... When they don't want to ask the right one and don't want to know the right answer --> rreligion: bbbook of peace!,2838,11,text much questions dont want ask right one dont want know right answer rreligion bbbook peace,negative,0.8089748620986938,0,"{'anger': 0.03798146918416023, 'disgust': 0.0024798987433314323, 'fear': 0.004851247649639845, 'joy': 0.05031685158610344, 'neutral': 0.7165711522102356, 'sadness': 0.10853931307792664, 'surprise': 0.07926005870103836}",0.03798146918416023,0.0024798987433314323,0.004851247649639845,0.05031685158610344,0.7165711522102356,0.10853931307792664,0.07926005870103836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: ALL HUMANS LIVING IN THIS WORLD HAVE RIGHT TO DECIDE BY THEM SELF OF THEIR OWN DESTINY NOT BY POLITICIANS.GIRLS HAS RIGHTS LIKE MALES TO STUDY & WORK FREELY.,2839,11,text humans living world right decide self destiny politiciansgirls rights like males study work freely,neutral,0.7177144289016724,0,"{'anger': 0.1440638303756714, 'disgust': 0.01985560730099678, 'fear': 0.007842002436518669, 'joy': 0.15760719776153564, 'neutral': 0.6435312628746033, 'sadness': 0.009412548504769802, 'surprise': 0.01768755167722702}",0.1440638303756714,0.01985560730099678,0.007842002436518669,0.15760719776153564,0.6435312628746033,0.009412548504769802,0.01768755167722702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: You know what, al Jazeera is owned by Islamist",2840,11,text know jazeera owned islamist,negative,0.4963848292827606,0,"{'anger': 0.007132594473659992, 'disgust': 0.002699325792491436, 'fear': 0.0018370517063885927, 'joy': 0.03415904566645622, 'neutral': 0.8533375263214111, 'sadness': 0.03218014910817146, 'surprise': 0.06865427643060684}",0.007132594473659992,0.002699325792491436,0.0018370517063885927,0.03415904566645622,0.8533375263214111,0.03218014910817146,0.06865427643060684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: Wa was wa. The west is still keeping you from starving and it's free to not force women to cover up. Hey you want sanctions lifted? allow women to make their own fcking choices, easy peasy.",2841,11,text west still keeping starving free force women cover hey want sanctions lifted allow women make fcking choices easy peasy,negative,0.8447862267494202,2,"{'anger': 0.7976824641227722, 'disgust': 0.01320773083716631, 'fear': 0.0034570014104247093, 'joy': 0.0442441962659359, 'neutral': 0.0957697182893753, 'sadness': 0.03382280841469765, 'surprise': 0.011816085316240788, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.7976824641227722,0.01320773083716631,0.0034570014104247093,0.0442441962659359,0.0957697182893753,0.03382280841469765,0.011816085316240788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,anger,News & Western,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: I think they are playing their dirty game; they are putting all this pressures to get across their hidden agenda. Notice how these Western reporters focus on women all the time? Until the West have turned the Afghan women into the cheap type of their version of Western woman through their form of Western education, they will not help Afghan/Taliban with all the economic and financial relief for.rebuildomg their country.",2842,11,text think playing dirty game putting pressures get across hidden agenda notice western reporters focus women time west turned afghan women cheap type version western woman form western education help afghantaliban economic financial relief forrebuildomg country,negative,0.7163878679275513,-1,"{'anger': 0.3040812909603119, 'disgust': 0.016590557992458344, 'fear': 0.007397398352622986, 'joy': 0.18078204989433289, 'neutral': 0.10110464692115784, 'sadness': 0.36838263273239136, 'surprise': 0.02166139893233776}",0.3040812909603119,0.016590557992458344,0.007397398352622986,0.18078204989433289,0.10110464692115784,0.36838263273239136,0.02166139893233776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,sadness,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text:  @utubebeena  you're 💯 right. They want the worlds women to be like their cheap and tacky version of \free women\. No self respect and no respect for families as a whole. \nUnless everyone starts to dress or should I say undress and wear almost nothing, like them, they're \not free\. That's the biggest joke of freedom and the west",2843,11,text utubebeena youre right want worlds women like cheap tacky version free women self respect respect families whole nunless everyone starts dress say undress wear almost nothing like theyre free thats biggest joke freedom west,negative,0.8559103012084961,0,"{'anger': 0.04930062219500542, 'disgust': 0.0039129238575696945, 'fear': 0.0015350676840171218, 'joy': 0.7069677114486694, 'neutral': 0.16757313907146454, 'sadness': 0.012956743128597736, 'surprise': 0.057753775268793106, 'neutral_linguistic': 0.5, 'love_sentence_count': 1}",0.04930062219500542,0.0039129238575696945,0.0015350676840171218,0.7069677114486694,0.16757313907146454,0.012956743128597736,0.057753775268793106,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0,joy,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Exactly,2844,11,text exactly,neutral,0.7898581624031067,14,"{'anger': 0.009585971012711525, 'disgust': 0.006077535916119814, 'fear': 0.00175690115429461, 'joy': 0.0025723599828779697, 'neutral': 0.9575935006141663, 'sadness': 0.005134353879839182, 'surprise': 0.017279334366321564}",0.009585971012711525,0.006077535916119814,0.00175690115429461,0.0025723599828779697,0.9575935006141663,0.005134353879839182,0.017279334366321564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Jazeera & Aljazeera,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: good question, been trying to ask the same thing",2845,11,text good question trying ask thing,positive,0.6632296442985535,0,"{'anger': 0.011791549623012543, 'disgust': 0.003765518544241786, 'fear': 0.0015561796026304364, 'joy': 0.04001932963728905, 'neutral': 0.881511390209198, 'sadness': 0.00625300407409668, 'surprise': 0.05510300025343895}",0.011791549623012543,0.003765518544241786,0.0015561796026304364,0.04001932963728905,0.881511390209198,0.00625300407409668,0.05510300025343895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Because they are illitterate and stupid and even do Not understand the Quran. Poor world,2846,11,text illitterate stupid even understand quran poor world,negative,0.9277200698852539,23,"{'anger': 0.8086864352226257, 'disgust': 0.09386017918586731, 'fear': 0.005361268762499094, 'joy': 0.0036482519935816526, 'neutral': 0.033734552562236786, 'sadness': 0.04407501220703125, 'surprise': 0.010634230449795723}",0.8086864352226257,0.09386017918586731,0.005361268762499094,0.0036482519935816526,0.033734552562236786,0.04407501220703125,0.010634230449795723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger,Banning & Photography,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Nah this is 😃 great 👍,2847,11,text nah great,positive,0.972646951675415,0,"{'anger': 0.01122309174388647, 'disgust': 0.01586073637008667, 'fear': 0.006103125866502523, 'joy': 0.3392672836780548, 'neutral': 0.5542267560958862, 'sadness': 0.034901320934295654, 'surprise': 0.03841773420572281, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.01122309174388647,0.01586073637008667,0.006103125866502523,0.3392672836780548,0.5542267560958862,0.034901320934295654,0.03841773420572281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,joy,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: and that book is all about $ex, killing and women",2848,11,text book killing women,negative,0.9055386185646057,0,"{'anger': 0.5114741325378418, 'disgust': 0.41434571146965027, 'fear': 0.022857777774333954, 'joy': 0.0011238167062401772, 'neutral': 0.011346512474119663, 'sadness': 0.03511199727654457, 'surprise': 0.003740026382729411}",0.5114741325378418,0.41434571146965027,0.022857777774333954,0.0011238167062401772,0.011346512474119663,0.03511199727654457,0.003740026382729411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: That 1 book contains everything we need to know,2851,11,text book contains everything need know,neutral,0.7706587910652161,0,"{'anger': 0.004954068455845118, 'disgust': 0.003029344603419304, 'fear': 0.003450588556006551, 'joy': 0.022046014666557312, 'neutral': 0.9341750741004944, 'sadness': 0.007131841033697128, 'surprise': 0.02521311119198799}",0.004954068455845118,0.003029344603419304,0.003450588556006551,0.022046014666557312,0.9341750741004944,0.007131841033697128,0.02521311119198799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: ​ @sadeefnayeem3318 just by writting you guys reflect your nonsense😂,2852,11,text sadeefnayeem writting guys reflect nonsense,negative,0.7050021886825562,34,"{'anger': 0.6482332944869995, 'disgust': 0.03800962492823601, 'fear': 0.003711943980306387, 'joy': 0.007348517421633005, 'neutral': 0.10881154984235764, 'sadness': 0.18448437750339508, 'surprise': 0.00940068531781435, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.6482332944869995,0.03800962492823601,0.003711943980306387,0.007348517421633005,0.10881154984235764,0.18448437750339508,0.00940068531781435,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,sadness,Poverty & Aid,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: ​ @sadeefnayeem3318 no hate but abrahmic religion is all about cruelty for other religion, culture, ethinic and taking control of women as they are just men servant",2853,11,text sadeefnayeem hate abrahmic religion cruelty religion culture ethinic taking control women men servant,negative,0.8116160035133362,0,"{'anger': 0.983635425567627, 'disgust': 0.005487373564392328, 'fear': 0.0016273955116048455, 'joy': 0.0013470952399075031, 'neutral': 0.0030941690783947706, 'sadness': 0.004103787709027529, 'surprise': 0.0007046753307804465, 'sadness_linguistic': 1.0, 'anger_linguistic': 1.0, 'sadness_sentence_count': 1, 'anger_sentence_count': 1}",0.983635425567627,0.005487373564392328,0.0016273955116048455,0.0013470952399075031,0.0030941690783947706,0.004103787709027529,0.0007046753307804465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,anger,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Izlam is a fascist ideology,2854,11,text izlam fascist ideology,negative,0.8010205626487732,38,"{'anger': 0.5224980115890503, 'disgust': 0.15324117243289948, 'fear': 0.1667153388261795, 'joy': 0.019590133801102638, 'neutral': 0.1079491376876831, 'sadness': 0.019144166260957718, 'surprise': 0.010862031951546669}",0.5224980115890503,0.15324117243289948,0.1667153388261795,0.019590133801102638,0.1079491376876831,0.019144166260957718,0.010862031951546669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger,Raihan & Personality,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: stfu. it's a forsaken place under the Taliban. I feel bad for these women 😕   their destiny is to have 7 kids with a man that beat them and die young during eventual birth.,2855,11,text stfu forsaken place taliban feel bad women destiny kids man beat die young eventual birth,negative,0.9475279450416565,0,"{'anger': 0.0017572251381352544, 'disgust': 0.0009460471337661147, 'fear': 0.00047556697973050177, 'joy': 0.0020122884307056665, 'neutral': 0.0022727197501808405, 'sadness': 0.9908719658851624, 'surprise': 0.0016641579568386078}",0.0017572251381352544,0.0009460471337661147,0.00047556697973050177,0.0020122884307056665,0.0022727197501808405,0.9908719658851624,0.0016641579568386078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,sadness,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: not in your lifetime..wake up,2856,11,text lifetimewake,neutral,0.5413456559181213,0,"{'anger': 0.0044745043851435184, 'disgust': 0.0019386090571060777, 'fear': 0.002157691167667508, 'joy': 0.009692384861409664, 'neutral': 0.9262983798980713, 'sadness': 0.013028574176132679, 'surprise': 0.04240993782877922}",0.0044745043851435184,0.0019386090571060777,0.002157691167667508,0.009692384861409664,0.9262983798980713,0.013028574176132679,0.04240993782877922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Do you know what freedom is??,2858,11,text know freedom,neutral,0.8612865209579468,-1,"{'anger': 0.014534869231283665, 'disgust': 0.0042568049393594265, 'fear': 0.003712564241141081, 'joy': 0.013436730951070786, 'neutral': 0.9439893960952759, 'sadness': 0.0062987320125103, 'surprise': 0.013770770281553268}",0.014534869231283665,0.0042568049393594265,0.003712564241141081,0.013436730951070786,0.9439893960952759,0.0062987320125103,0.013770770281553268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: We rape, pillage, murder, and stole all your resources. In the contents of terrorism. How do you feel?",2859,11,text rape pillage murder stole resources contents terrorism feel,negative,0.8978890776634216,0,"{'anger': 0.010448889806866646, 'disgust': 0.0006561796180903912, 'fear': 0.9836220145225525, 'joy': 0.002051565796136856, 'neutral': 0.0009173800353892148, 'sadness': 0.0014380329521372914, 'surprise': 0.000865984067786485, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.010448889806866646,0.0006561796180903912,0.9836220145225525,0.002051565796136856,0.0009173800353892148,0.0014380329521372914,0.000865984067786485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,fear,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: These are just people who have their own version of “Islam” in their mind and using the name of Islam to defend the extremist thoughts they have about what is right. What a horrible place Afghanistan has been turned into by the talibans. Totally disgusting,2861,11,text people version islam mind using name islam defend extremist thoughts right horrible place afghanistan turned talibans totally disgusting,negative,0.9159246683120728,0,"{'anger': 0.007865487597882748, 'disgust': 0.9786373376846313, 'fear': 0.009114806540310383, 'joy': 0.0005865414859727025, 'neutral': 0.0009878759738057852, 'sadness': 0.0018873012159019709, 'surprise': 0.0009205706883221865, 'fear_linguistic': 1.2, 'anger_linguistic': 1.2, 'disgust_linguistic': 2.4, 'fear_sentence_count': 1, 'anger_sentence_count': 1, 'disgust_sentence_count': 1}",0.007865487597882748,0.9786373376846313,0.009114806540310383,0.0005865414859727025,0.0009878759738057852,0.0018873012159019709,0.0009205706883221865,1.2,2.4,1.2,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,disgust,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Good report despite being one sided.,2862,11,text good report despite one sided,positive,0.8373357057571411,0,"{'anger': 0.15469470620155334, 'disgust': 0.05418270081281662, 'fear': 0.0012523203622549772, 'joy': 0.37905699014663696, 'neutral': 0.3119427561759949, 'sadness': 0.07256264239549637, 'surprise': 0.026307981461286545}",0.15469470620155334,0.05418270081281662,0.0012523203622549772,0.37905699014663696,0.3119427561759949,0.07256264239549637,0.026307981461286545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,joy,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Man the woman obsession for the past year is pathetic \nStop playing,2863,11,text man woman obsession past year pathetic nstop playing,negative,0.9324072599411011,0,"{'anger': 0.027704177424311638, 'disgust': 0.007269768975675106, 'fear': 0.03486434742808342, 'joy': 0.05102231726050377, 'neutral': 0.07653240114450455, 'sadness': 0.7791199088096619, 'surprise': 0.023487096652388573}",0.027704177424311638,0.007269768975675106,0.03486434742808342,0.05102231726050377,0.07653240114450455,0.7791199088096619,0.023487096652388573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,sadness,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: A big thank you for your work, I love your reports and I hope that other media will be inspired by them.",2864,11,text big thank work love reports hope media inspired,positive,0.9823988080024719,0,"{'anger': 0.00358740147203207, 'disgust': 0.0005454535130411386, 'fear': 0.0005290930275805295, 'joy': 0.8874363303184509, 'neutral': 0.0495588593184948, 'sadness': 0.005378357600420713, 'surprise': 0.05296441540122032, 'joy_linguistic': 1.0, 'love_linguistic': 1.0, 'joy_sentence_count': 1, 'love_sentence_count': 1}",0.00358740147203207,0.0005454535130411386,0.0005290930275805295,0.8874363303184509,0.0495588593184948,0.005378357600420713,0.05296441540122032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,joy,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: First, the Russians attacked poor Afghanis, next was the Taliban, then US and West, and now again the Taliban. It seems Afghans do not have any right to choose what they want and how they want.",2865,11,text first russians attacked poor afghanis next taliban west taliban seems afghans right choose want want,negative,0.8971316814422607,19,"{'anger': 0.81011563539505, 'disgust': 0.0016017230227589607, 'fear': 0.0191539004445076, 'joy': 0.004505848977714777, 'neutral': 0.02165312133729458, 'sadness': 0.119339220225811, 'surprise': 0.023630604147911072}",0.81011563539505,0.0016017230227589607,0.0191539004445076,0.004505848977714777,0.02165312133729458,0.119339220225811,0.023630604147911072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger,Sanctions & Wars,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: Nobody cares about them… the world left them behind, abandoned them and betrayed them… how typical of the West",2868,11,text nobody cares world left behind abandoned betrayed typical west,negative,0.9162483215332031,1,"{'anger': 0.28332406282424927, 'disgust': 0.0636434331536293, 'fear': 0.005950843449681997, 'joy': 0.003541728714480996, 'neutral': 0.5656089782714844, 'sadness': 0.06953126937150955, 'surprise': 0.008399741724133492, 'neutral_linguistic': 0.5, 'love_sentence_count': 1}",0.28332406282424927,0.0636434331536293,0.005950843449681997,0.003541728714480996,0.5656089782714844,0.06953126937150955,0.008399741724133492,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0,neutral,Hope & Text,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Afghan minister is sitting on plastic chair. Great,2869,11,text afghan minister sitting plastic chair great,neutral,0.4925927221775055,0,"{'anger': 0.008293777704238892, 'disgust': 0.004708504769951105, 'fear': 0.002696929033845663, 'joy': 0.3862743377685547, 'neutral': 0.4374111592769623, 'sadness': 0.01716228760778904, 'surprise': 0.14345307648181915, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.008293777704238892,0.004708504769951105,0.002696929033845663,0.3862743377685547,0.4374111592769623,0.01716228760778904,0.14345307648181915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,joy,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: The propaganda machine that is these media houses really do influence peoples thinking and beliefs in a very strong and negative manner otherwise people would have definitely been talking about the real issues that Afghanistan is currently facing. All the focus of these media houses ever since the day the Afghan Taliban took over have been regarding women rights. Though there is nothing wrong with women rights but the problem is that the ideology that these media houses stand for is not based on Afghanistan culture and values but it is their own liberal western ideology that they always wanted to instill in the Afghan people during the invasion period of 20 years and even now through these media channels. I am saddened and perplexed that hardly anyone raise their voice against the cruelty of the economic sanctions imposed on Afghanistan and the fact that their funds have been frozen and they cannot even perform banking transaction with rest of the world. That is the real issue that they are currently facing and is the actual reason because of which their economy and people are currently suffering. As for current government and their administration, they have brought about peace and stopped the bribery culture in Afghanistan. As for this coverage, the girls interviewed here represent a very small minority and doesn't show the true picture. As for jobs and education for women they will sort it out for themselves and I strongly believe the Taliban will. The last thing that they require is foreign intervention in their personal matters via media campaign after getting rid of their physical intervention after 20 years. Leave them alone and remove the sanctions. If they create any problems then sanctions can be imposed but for now release their funds and let them live their own way.",2870,11,text propaganda machine media houses really influence peoples thinking beliefs strong negative manner otherwise people would definitely talking real issues afghanistan currently facing focus media houses ever since day afghan taliban took regarding women rights though nothing wrong women rights problem ideology media houses stand based afghanistan culture values liberal western ideology always wanted instill afghan people invasion period years even media channels saddened perplexed hardly anyone raise voice cruelty economic sanctions imposed afghanistan fact funds frozen cannot even perform banking transaction rest world real issue currently facing actual reason economy people currently suffering current government administration brought peace stopped bribery culture afghanistan coverage girls interviewed represent small minority doesnt show true picture jobs education women sort strongly believe taliban last thing require foreign intervention personal matters via media campaign getting rid physical intervention years leave alone remove sanctions create problems sanctions imposed release funds let live way,negative,0.6750269532203674,0,"{'anger': 0.07215988636016846, 'disgust': 0.0016268917825073004, 'fear': 0.008935450576245785, 'joy': 0.23258629441261292, 'neutral': 0.37404635548591614, 'sadness': 0.6913875341415405, 'surprise': 0.43203696608543396, 'neutral_linguistic': 0.8999999999999999, 'sadness_linguistic': 2.4, 'anger_linguistic': 2.4, 'surprise_linguistic': 1.2, 'joy_sentence_count': 1, 'sadness_sentence_count': 1, 'anger_sentence_count': 1, 'surprise_sentence_count': 1, 'love_sentence_count': 1, 'neutral_sentence_count': 1}",0.07215988636016846,0.0016268917825073004,0.008935450576245785,0.23258629441261292,0.37404635548591614,0.6913875341415405,0.43203696608543396,2.4,0.0,0.0,0.0,0.8999999999999999,2.4,1.2,1,0,0,1,1,1,1,sadness,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: The west doesn't want women to stay home, if they stay home as mothers, they will raise a generation that will defeat the invaders again, if they are out, their kids will get neglected and become hopeless like the American gangsters",2871,11,text west doesnt want women stay home stay home mothers raise generation defeat invaders kids get neglected become hopeless like american gangsters,negative,0.7827092409133911,-1,"{'anger': 0.03219332918524742, 'disgust': 0.001779417973011732, 'fear': 0.004701278172433376, 'joy': 0.00604556268081069, 'neutral': 0.041894521564245224, 'sadness': 0.9099817872047424, 'surprise': 0.0034039970487356186}",0.03219332918524742,0.001779417973011732,0.004701278172433376,0.00604556268081069,0.041894521564245224,0.9099817872047424,0.0034039970487356186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,sadness,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: Western media is unfortunately find always negative things related to women in Afghanistan.. because to show negativity about women , they are showing to the world that Afghan Taliban don't want women education and work.. very shameful act ...",2872,11,text western media unfortunately find always negative things related women afghanistan show negativity women showing world afghan taliban dont want women education work shameful act,negative,0.919705867767334,1,"{'anger': 0.0339479073882103, 'disgust': 0.013624942861497402, 'fear': 0.022478438913822174, 'joy': 0.012089411728084087, 'neutral': 0.010745943523943424, 'sadness': 0.8865653872489929, 'surprise': 0.020547976717352867, 'joy_linguistic': 1.0, 'disgust_linguistic': 1.0, 'joy_sentence_count': 1, 'disgust_sentence_count': 1}",0.0339479073882103,0.013624942861497402,0.022478438913822174,0.012089411728084087,0.010745943523943424,0.8865653872489929,0.020547976717352867,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,sadness,Hope & Text,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: You guys are expert in spreading propaganda I agree that Taliban are strict on ladies but you only showed one community which is 40-45% of the total population and are more western than others.,2873,11,text guys expert spreading propaganda agree taliban strict ladies showed one community total population western others,negative,0.8089405298233032,10,"{'anger': 0.06995648890733719, 'disgust': 0.01588881015777588, 'fear': 0.009246491827070713, 'joy': 0.017287839204072952, 'neutral': 0.7405957579612732, 'sadness': 0.03565768525004387, 'surprise': 0.11136691272258759}",0.06995648890733719,0.01588881015777588,0.009246491827070713,0.017287839204072952,0.7405957579612732,0.03565768525004387,0.11136691272258759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Children & Husband,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Bias media y they dont ask americans how they feel when they contribute US army to kill every person whom they dont like.,2874,11,text bias media dont ask americans feel contribute army kill every person dont like,negative,0.8614769577980042,34,"{'anger': 0.25930583477020264, 'disgust': 0.007197871338576078, 'fear': 0.005501566454768181, 'joy': 0.00790323130786419, 'neutral': 0.018843993544578552, 'sadness': 0.6944286227226257, 'surprise': 0.006818884052336216}",0.25930583477020264,0.007197871338576078,0.005501566454768181,0.00790323130786419,0.018843993544578552,0.6944286227226257,0.006818884052336216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,sadness,Poverty & Aid,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Why didn't you show the crimes of US and it's allies who dastroyed a country and it's people,2875,11,text didnt show crimes allies dastroyed country people,negative,0.8578947186470032,34,"{'anger': 0.4481104612350464, 'disgust': 0.4461182951927185, 'fear': 0.004354781936854124, 'joy': 0.002998995129019022, 'neutral': 0.06594878435134888, 'sadness': 0.030574079602956772, 'surprise': 0.0018945755437016487}",0.4481104612350464,0.4461182951927185,0.004354781936854124,0.002998995129019022,0.06594878435134888,0.030574079602956772,0.0018945755437016487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger,Poverty & Aid,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
