comment_text,original_line,clean_text,sentiment,confidence,text_length,topic,emotions,anger,anger_linguistic,anger_sentence_count,fear,fear_linguistic,fear_sentence_count,disgust,disgust_linguistic,disgust_sentence_count,sadness,sadness_linguistic,sadness_sentence_count,joy,joy_linguistic,joy_sentence_count,none of them,none of them_linguistic,none of them_sentence_count,dominant_emotion
Chaos macht Schule gerne mal googeln/duckduckgoen,1590,chaos macht schule gerne mal googelnduckduckgoen,negative,0.9613598585128784,49,0,"{'anger': 0.8506491184234619, 'none of them': 0.09986422955989838, 'joy': 0.02928592823445797, 'sadness': 0.024055209010839462, 'disgust': 0.00791158340871334, 'fear': 0.000147308805026114}",0.8506491184234619,0.0,0.0,0.000147308805026114,0.0,0.0,0.00791158340871334,0.0,0.0,0.024055209010839462,0.0,0.0,0.02928592823445797,0.0,0.0,0.09986422955989838,0.0,0.0,anger
Die Schulleiterin hätte ihre KI generierte Übersetzung als KI kennzeichnen müssen !😮😮😮,1591,schulleiterin hätte generierte übersetzung kennzeichnen müssen,neutral,0.9897097945213318,86,-1,"{'anger': 0.779380202293396, 'none of them': 0.18893477320671082, 'sadness': 0.019747307524085045, 'joy': 0.006221248302608728, 'disgust': 0.0035475397016853094, 'fear': 0.0003017019771505147}",0.779380202293396,0.0,0.0,0.0003017019771505147,0.0,0.0,0.0035475397016853094,0.0,0.0,0.019747307524085045,0.0,0.0,0.006221248302608728,0.0,0.0,0.18893477320671082,0.0,0.0,anger
"wie die Regierung die eigentlich um das Wohl der Bürger besorgt sein müsste, Uhr eigenes Ding dreht, ist viel Wissenswerter",1592,regierung eigentlich wohl bürger besorgt müsste uhr eigenes ding dreht wissenswerter,neutral,0.9982813596725464,123,6,"{'anger': 0.9251272678375244, 'none of them': 0.041316453367471695, 'disgust': 0.013130968436598778, 'sadness': 0.01218334585428238, 'joy': 0.0065766675397753716, 'fear': 0.0011468409793451428, 'sadness_linguistic': 0.5, 'sadness_sentence_count': 1, 'none of them_linguistic': 0.5, 'none of them_sentence_count': 1}",0.9251272678375244,0.0,0.0,0.0011468409793451428,0.0,0.0,0.013130968436598778,0.0,0.0,0.01218334585428238,0.5,1.0,0.0065766675397753716,0.0,0.0,0.041316453367471695,0.5,1.0,anger
Wer ist der Insta-Punk?,1593,wer instapunk,neutral,0.9800511002540588,23,40,"{'none of them': 0.5628517270088196, 'anger': 0.3424960672855377, 'joy': 0.015477977693080902, 'sadness': 0.009105385281145573, 'disgust': 0.0022429085802286863, 'fear': 0.0002054569631582126}",0.3424960672855377,0.0,0.0,0.0002054569631582126,0.0,0.0,0.0022429085802286863,0.0,0.0,0.009105385281145573,0.0,0.0,0.015477977693080902,0.0,0.0,0.5628517270088196,0.0,0.0,none of them
Sorry kann keinen Mensche für Ernst nehmen...der rosa Flusen aufm Kopp hat 🙈,1594,sorry mensche ernst nehmender rosa flusen aufm kopp,negative,0.9704862833023071,76,38,"{'anger': 0.9207378625869751, 'disgust': 0.029723264276981354, 'none of them': 0.026150329038500786, 'sadness': 0.024755587801337242, 'joy': 0.009033793583512306, 'fear': 0.0010296788532286882}",0.9207378625869751,0.0,0.0,0.0010296788532286882,0.0,0.0,0.029723264276981354,0.0,0.0,0.024755587801337242,0.0,0.0,0.009033793583512306,0.0,0.0,0.026150329038500786,0.0,0.0,anger
"Wir leben in einem Land mit prekärer Stromversorgung und Faxgeräten in öffentlicher Verwaltung, in dem wir noch nicht einmal in der Lage sind, einen funktionierenden Bahnverkehr hinzubekommen. Lasst mal die Kirche im Dorf :D. Es geht um Disziplin und die Inhalte. Ob man Tablets an die Kinder verteilt oder Bücher macht keinen Unterschied. Aber Hauptsache, das neueste Marketing-Buzzword wird besetzt um so zu tun, als wäre man kompetent.",1595,leben land prekärer stromversorgung faxgeräten öffentlicher verwaltung lage funktionierenden bahnverkehr hinzubekommen lasst mal kirche dorf geht disziplin inhalte tablets kinder verteilt bücher macht unterschied hauptsache neueste marketingbuzzword besetzt tun wäre kompetent,negative,0.7907400131225586,438,46,"{'anger': 0.929385781288147, 'none of them': 0.048568177968263626, 'sadness': 0.015273508615791798, 'disgust': 0.007838254794478416, 'joy': 0.006014874670654535, 'fear': 0.001371979946270585}",0.929385781288147,0.0,0.0,0.001371979946270585,0.0,0.0,0.007838254794478416,0.0,0.0,0.015273508615791798,0.0,0.0,0.006014874670654535,0.0,0.0,0.048568177968263626,0.0,0.0,anger
"Die kids sind jetzt schon verloren und kriegen kaum was hin trotz Internet, ki wird nur dafür sorgen das wir noch dümmere kinder kriegen.
Ich war vor kurzem noch in einer berufsschule und bis auf eine Mitschülerin waren alle anderen komplett lost und hilflos im Unterricht von mündlicher Mitarbeit will ich garnicht erst anfangen.
Gen z ist so lost das ist nicht mehr witzig",1596,kids schon verloren kriegen kaum trotz internet dafür sorgen dümmere kinder kriegen kurzem berufsschule mitschülerin komplett lost hilflos unterricht mündlicher mitarbeit garnicht erst anfangen gen lost mehr witzig,negative,0.9978705644607544,374,0,"{'anger': 0.8187017440795898, 'sadness': 0.08291348814964294, 'disgust': 0.049416981637477875, 'none of them': 0.026873452588915825, 'joy': 0.0034023034386336803, 'fear': 0.0007856401498429477, 'joy_linguistic': 0.24, 'joy_sentence_count': 1, 'sadness_linguistic': 0.48, 'sadness_sentence_count': 1, 'fear_linguistic': 0.24, 'fear_sentence_count': 1, 'anger_linguistic': 0.24, 'anger_sentence_count': 1}",0.8187017440795898,0.24,1.0,0.0007856401498429477,0.24,1.0,0.049416981637477875,0.0,0.0,0.08291348814964294,0.48,1.0,0.0034023034386336803,0.24,1.0,0.026873452588915825,0.0,0.0,anger
"Der Lobo hat halt so keine Ahnung wovon er redet, sehr nervig",1597,lobo halt ahnung wovon redet nervig,negative,0.9926645159721375,61,1,"{'anger': 0.9443045854568481, 'disgust': 0.03562866896390915, 'none of them': 0.025757119059562683, 'sadness': 0.01209208369255066, 'joy': 0.005250232759863138, 'fear': 0.002860876964405179}",0.9443045854568481,0.0,0.0,0.002860876964405179,0.0,0.0,0.03562866896390915,0.0,0.0,0.01209208369255066,0.0,0.0,0.005250232759863138,0.0,0.0,0.025757119059562683,0.0,0.0,anger
"Die einzige Debatte, die geführt werden sollte ist diese: warum gibt es eigentlich noch den ÖR Funk 🤔?",1598,einzige debatte geführt warum gibt eigentlich funk,neutral,0.941533625125885,102,5,"{'anger': 0.7459689974784851, 'none of them': 0.2215966284275055, 'sadness': 0.018451794981956482, 'joy': 0.007205307949334383, 'disgust': 0.0032700144220143557, 'fear': 0.000300097482977435, 'none of them_linguistic': 1.0, 'none of them_sentence_count': 1}",0.7459689974784851,0.0,0.0,0.000300097482977435,0.0,0.0,0.0032700144220143557,0.0,0.0,0.018451794981956482,0.0,0.0,0.007205307949334383,0.0,0.0,0.2215966284275055,1.0,1.0,none of them
Wer guckt denn noch diesen LANZ ....?,1599,wer guckt lanz,negative,0.8611501455307007,37,40,"{'anger': 0.7295142412185669, 'none of them': 0.16757550835609436, 'joy': 0.019593652337789536, 'sadness': 0.011955165304243565, 'disgust': 0.010092201642692089, 'fear': 0.0001217747267219238}",0.7295142412185669,0.0,0.0,0.0001217747267219238,0.0,0.0,0.010092201642692089,0.0,0.0,0.011955165304243565,0.0,0.0,0.019593652337789536,0.0,0.0,0.16757550835609436,0.0,0.0,anger
"Es sollte nach JEDER Lanz-Sendung die Möglichkeit geben, den Zuschauer ENTSCHEIDEN ZU LASSEN, welchen Gast man wieder sehen möchte, und welchen nicht. Wenn dem so wäre, wäre Sascha Lobo längst arbeitslos.",1600,lanzsendung möglichkeit geben zuschauer entscheiden lassen gast sehen möchte wäre wäre sascha lobo längst arbeitslos,neutral,0.9440565705299377,204,1,"{'anger': 0.8087003231048584, 'none of them': 0.1359245330095291, 'sadness': 0.044888485223054886, 'joy': 0.013630051165819168, 'disgust': 0.004548650234937668, 'fear': 0.00015495489060413092}",0.8087003231048584,0.0,0.0,0.00015495489060413092,0.0,0.0,0.004548650234937668,0.0,0.0,0.044888485223054886,0.0,0.0,0.013630051165819168,0.0,0.0,0.1359245330095291,0.0,0.0,anger
"Vor chatgpt hat man halt google benutzt, ist zwar mehr aufwand, aber im grunde das gleiche. Damals, wie heute, müssen klausuren immer noch ohne hilfsmittel geschrieben werden, daher müssen schüler immer noch was können. Dafür müssen die dann im Berufsleben chatgpt und andere technologien drauf haben und daher ist es zu verbieten echt dumm.",1601,chatgpt halt google benutzt mehr aufwand grunde gleiche damals heute müssen klausuren immer hilfsmittel geschrieben daher müssen schüler immer dafür müssen berufsleben chatgpt technologien drauf daher verbieten echt dumm,negative,0.9917587637901306,341,0,"{'anger': 0.938195526599884, 'none of them': 0.0355391763150692, 'sadness': 0.01174695324152708, 'disgust': 0.010208259336650372, 'joy': 0.005804413929581642, 'fear': 0.0024067882914096117, 'anger_linguistic': 1.0, 'anger_sentence_count': 1}",0.938195526599884,1.0,1.0,0.0024067882914096117,0.0,0.0,0.010208259336650372,0.0,0.0,0.01174695324152708,0.0,0.0,0.005804413929581642,0.0,0.0,0.0355391763150692,0.0,0.0,anger
"Das ist leider eine reine Gymnasialdebatte. An Mittelschulen können die meisten nicht richtig lesen, geschweige denn, dass sie sich merken können, was sie gelesen haben. Und im übrigen überschätzt sich der Schüler hier scheinbar gewaltig.",1602,leider reine gymnasialdebatte mittelschulen meisten richtig lesen geschweige merken gelesen übrigen überschätzt schüler scheinbar gewaltig,negative,0.9961462020874023,238,0,"{'anger': 0.8751755356788635, 'disgust': 0.06197413057088852, 'sadness': 0.04774349927902222, 'none of them': 0.02175223082304001, 'joy': 0.004728039260953665, 'fear': 0.0008189635118469596, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.8751755356788635,0.0,0.0,0.0008189635118469596,0.0,0.0,0.06197413057088852,0.0,0.0,0.04774349927902222,1.0,1.0,0.004728039260953665,0.0,0.0,0.02175223082304001,0.0,0.0,anger
"Es gibt reichlich Interviews mit Devs, einfach mal suchen. Schaffst du auch ohne KI.
Mit den sozialen Auswirkungen von KI befassen sich weniger Menschen, aber allen voran eben Sascha Lobo.",1603,gibt reichlich interviews devs einfach mal suchen schaffst sozialen auswirkungen befassen weniger menschen voran eben sascha lobo,positive,0.8848630785942078,188,-1,"{'anger': 0.8964064121246338, 'none of them': 0.07153133302927017, 'sadness': 0.02402905561029911, 'disgust': 0.006132730282843113, 'joy': 0.005508054047822952, 'fear': 0.0006399386911652982}",0.8964064121246338,0.0,0.0,0.0006399386911652982,0.0,0.0,0.006132730282843113,0.0,0.0,0.02402905561029911,0.0,0.0,0.005508054047822952,0.0,0.0,0.07153133302927017,0.0,0.0,anger
"​ @…  No shit Sherlock! Es gibt sehr wohl viele wissenschaftliche Studien und Forschungen zu den sozialen Auswirkungen von Ki. Nur leider werden diese Wissenschaftler in Sendungen nicht eingeladen, weil ein Populist wie Lobo dort seinen Quark verteilen darf.",1604,shit sherlock gibt wohl viele wissenschaftliche studien forschungen sozialen auswirkungen leider wissenschaftler sendungen eingeladen populist lobo quark verteilen darf,negative,0.9957647323608398,258,1,"{'anger': 0.914379894733429, 'none of them': 0.053734686225652695, 'sadness': 0.031226076185703278, 'disgust': 0.00987992063164711, 'joy': 0.006035469938069582, 'fear': 0.0006014807149767876, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.914379894733429,0.0,0.0,0.0006014807149767876,0.0,0.0,0.00987992063164711,0.0,0.0,0.031226076185703278,1.0,1.0,0.006035469938069582,0.0,0.0,0.053734686225652695,0.0,0.0,anger
Es gibt Klassen wo die Schüler kaum Deutsch sprechen und fast kein allgemein Wissen haben. Vielleicht mal hier ansetzen.,1605,gibt klassen schüler kaum deutsch sprechen fast allgemein wissen vielleicht mal ansetzen,negative,0.9657776951789856,120,4,"{'anger': 0.6278089880943298, 'none of them': 0.17707394063472748, 'sadness': 0.12071903049945831, 'joy': 0.015823766589164734, 'disgust': 0.009694434702396393, 'fear': 0.0001473489828640595, 'joy_linguistic': 0.3333333333333333, 'joy_sentence_count': 1, 'disgust_linguistic': 0.3333333333333333, 'disgust_sentence_count': 1, 'anger_linguistic': 0.3333333333333333, 'anger_sentence_count': 1}",0.6278089880943298,0.3333333333333333,1.0,0.0001473489828640595,0.0,0.0,0.009694434702396393,0.3333333333333333,1.0,0.12071903049945831,0.0,0.0,0.015823766589164734,0.3333333333333333,1.0,0.17707394063472748,0.0,0.0,anger
"KI gibt's schon seit den 60:er Jahren. ChatGPT kann nur das ausgeben, was Menschen im Internet eingegeben haben. Ausser sogenannten 'Halluzinationen' die man nicht so einfach erkennen kann. Was gut gemacht wird ist dass es Fragen gut versteht und die Daten in der Antwort schön verpackt.",1606,gibts schon seit jahren chatgpt ausgeben menschen internet eingegeben ausser sogenannten halluzinationen einfach erkennen gut gemacht fragen gut versteht daten antwort schön verpackt,negative,0.971092164516449,287,-1,"{'anger': 0.8987767696380615, 'none of them': 0.06796054542064667, 'joy': 0.021235058084130287, 'sadness': 0.016087478026747704, 'disgust': 0.010171097703278065, 'fear': 0.0002918009413406253, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.8987767696380615,0.0,0.0,0.0002918009413406253,0.0,0.0,0.010171097703278065,0.0,0.0,0.016087478026747704,0.0,0.0,0.021235058084130287,1.0,1.0,0.06796054542064667,0.0,0.0,anger
"Yup...
Aber das generiert halt keine Aufrufe bzw beeindruckt den Zuschauer nicht lol",1607,yup generiert halt aufrufe bzw beeindruckt zuschauer lol,negative,0.994174063205719,84,3,"{'anger': 0.8428593277931213, 'none of them': 0.1194688007235527, 'joy': 0.021434910595417023, 'sadness': 0.01812116429209709, 'disgust': 0.0060916468501091, 'fear': 0.00019098191114608198}",0.8428593277931213,0.0,0.0,0.00019098191114608198,0.0,0.0,0.0060916468501091,0.0,0.0,0.01812116429209709,0.0,0.0,0.021434910595417023,0.0,0.0,0.1194688007235527,0.0,0.0,anger
"Ist einfach nur Semantik. Der Lanz wird schon wissen, dass die Maschine nichts weiß.",1608,einfach semantik lanz schon wissen maschine weiß,negative,0.9412567019462585,84,12,"{'anger': 0.5659896731376648, 'none of them': 0.3745148479938507, 'joy': 0.025178121402859688, 'sadness': 0.011481665074825287, 'disgust': 0.0031187881249934435, 'fear': 0.00015124515630304813}",0.5659896731376648,0.0,0.0,0.00015124515630304813,0.0,0.0,0.0031187881249934435,0.0,0.0,0.011481665074825287,0.0,0.0,0.025178121402859688,0.0,0.0,0.3745148479938507,0.0,0.0,anger
"@…  Mag sein, es vermittelt aber das falsche Bild der allwissenden Ki die keine Fehler macht und erst recht keinen Bias hat. Das kann brandgefährlich sein, z.B. bei der Strafverfolgung.",1609,mag vermittelt falsche bild allwissenden fehler macht erst recht bias brandgefährlich strafverfolgung,neutral,0.9995408058166504,185,51,"{'anger': 0.9295182228088379, 'none of them': 0.0322544239461422, 'disgust': 0.02349948137998581, 'sadness': 0.015424435958266258, 'joy': 0.004084419459104538, 'fear': 0.0015426831087097526, 'fear_linguistic': 1.0, 'fear_sentence_count': 1}",0.9295182228088379,0.0,0.0,0.0015426831087097526,1.0,1.0,0.02349948137998581,0.0,0.0,0.015424435958266258,0.0,0.0,0.004084419459104538,0.0,0.0,0.0322544239461422,0.0,0.0,anger
"Und du weißt wie dein neuronales Netzwerk in deinen Kopf funktioniert? Das kannst du ja auch benutzen ohne genau zu wissen was dein Hirn tut.
Deine Credits sind nur derzeit höher, als die so mancher ki, also deine Gesamteingabe die für jeweils einen Kontext eine Rolle spielt.",1610,weißt neuronales netzwerk kopf funktioniert kannst benutzen genau wissen hirn tut credits derzeit höher gesamteingabe jeweils kontext rolle spielt,neutral,0.9600719213485718,276,0,"{'anger': 0.8724986910820007, 'none of them': 0.10626933723688126, 'sadness': 0.021971357986330986, 'joy': 0.007913046516478062, 'disgust': 0.006170614622533321, 'fear': 0.0003308112209197134, 'none of them_linguistic': 1.0, 'none of them_sentence_count': 1}",0.8724986910820007,0.0,0.0,0.0003308112209197134,0.0,0.0,0.006170614622533321,0.0,0.0,0.021971357986330986,0.0,0.0,0.007913046516478062,0.0,0.0,0.10626933723688126,1.0,1.0,anger
"Den Weg weisen
*weiß, von Wissen undso...ach...",1611,weisen weiß wissen undsoach,negative,0.9326867461204529,47,12,"{'anger': 0.530273973941803, 'none of them': 0.37886619567871094, 'sadness': 0.06382932513952255, 'joy': 0.019460154697299004, 'disgust': 0.00739623699337244, 'fear': 8.160363358911127e-05}",0.530273973941803,0.0,0.0,8.160363358911127e-05,0.0,0.0,0.00739623699337244,0.0,0.0,0.06382932513952255,0.0,0.0,0.019460154697299004,0.0,0.0,0.37886619567871094,0.0,0.0,anger
Die Maschine weiß jedenfalls mehr als Lanz. :),1612,maschine weiß jedenfalls mehr lanz,neutral,0.972545325756073,46,12,"{'none of them': 0.5277794599533081, 'anger': 0.33516284823417664, 'joy': 0.10922019183635712, 'sadness': 0.03122337907552719, 'disgust': 0.0026125917211174965, 'fear': 7.781372551107779e-05}",0.33516284823417664,0.0,0.0,7.781372551107779e-05,0.0,0.0,0.0026125917211174965,0.0,0.0,0.03122337907552719,0.0,0.0,0.10922019183635712,0.0,0.0,0.5277794599533081,0.0,0.0,none of them
Wer Bürgergeld will muss Deutsch sprechen. Das wird ein Türöffner sein !,1613,wer bürgergeld deutsch sprechen türöffner,neutral,0.7154494524002075,72,11,"{'anger': 0.820533037185669, 'none of them': 0.14130008220672607, 'sadness': 0.019206982105970383, 'joy': 0.009663998149335384, 'disgust': 0.008326374925673008, 'fear': 0.00018043011368717998}",0.820533037185669,0.0,0.0,0.00018043011368717998,0.0,0.0,0.008326374925673008,0.0,0.0,0.019206982105970383,0.0,0.0,0.009663998149335384,0.0,0.0,0.14130008220672607,0.0,0.0,anger
"Es geht ja nicht darum, ob man den Kindern Bücher oder Tablets hinlegt. Es geht darum, mit KI die Unterrichtsdidaktik grundlegend zu verändern. Warum sollte ich überhaupt noch in die Schule gehen, wenn ich alles zu Hause am Computer lernen kann, perfekt auf meinen Kenntnisstand ausgerichtet?",1614,geht darum kindern bücher tablets hinlegt geht darum unterrichtsdidaktik grundlegend verändern warum überhaupt schule gehen hause computer lernen perfekt kenntnisstand ausgerichtet,negative,0.7398802638053894,292,46,"{'anger': 0.5916996598243713, 'none of them': 0.37096020579338074, 'joy': 0.025401804596185684, 'sadness': 0.015688443556427956, 'disgust': 0.001997163286432624, 'fear': 0.000178410584339872, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.5916996598243713,0.0,0.0,0.000178410584339872,0.0,0.0,0.001997163286432624,0.0,0.0,0.015688443556427956,0.0,0.0,0.025401804596185684,1.0,1.0,0.37096020579338074,0.0,0.0,joy
"@…  KI verändert an Didaktik rein gar nichts, zumal sie stark fehleranfällig und nicht völlig unvoreingenommen ist. Dazu kommt das Problem der sogenannten digitalen Demenz. Es sollten erst einmal grundlegende Sicherheitsprotokolle für KI entwickelt und getestet werden, bevor man wieder den zweiten Schritt vor dem ersten macht.",1615,verändert didaktik rein gar zumal stark fehleranfällig völlig unvoreingenommen kommt problem sogenannten digitalen demenz sollten erst grundlegende sicherheitsprotokolle entwickelt getestet bevor zweiten schritt ersten macht,negative,0.9984879493713379,328,0,"{'anger': 0.7511031031608582, 'none of them': 0.26863160729408264, 'sadness': 0.014231841079890728, 'joy': 0.0050921328365802765, 'disgust': 0.0028523863293230534, 'fear': 0.0004918857011944056, 'none of them_linguistic': 1.2, 'none of them_sentence_count': 1}",0.7511031031608582,0.0,0.0,0.0004918857011944056,0.0,0.0,0.0028523863293230534,0.0,0.0,0.014231841079890728,0.0,0.0,0.0050921328365802765,0.0,0.0,0.26863160729408264,1.2,1.0,none of them
"lol. Wo leben wir denn in einem Land mit ""prekärer Stromversorgung""? Wir haben, gleich nach Südkorea, eines der stabilsten Stromnetze weltweit, noch deutlich vor den USA. Dass die Bahn ständig zu spät kommt, liegt halt an Personalengpässen und einem schlechten Management. Immerhin haben wir in Deutschland ein dichtes Schienennetz, von dem die USA nicht im Ansatz träumen kann. Wie kommst du also zu dem Geschwurbel, unsere deutsche Infrastruktur sei ""prekär""? Zu viel AfD Content auf Facebook konsumiert?",1616,lol leben land prekärer stromversorgung gleich südkorea stabilsten stromnetze weltweit deutlich usa bahn ständig spät kommt liegt halt personalengpässen schlechten management immerhin deutschland dichtes schienennetz usa ansatz träumen kommst geschwurbel deutsche infrastruktur sei prekär afd content facebook konsumiert,neutral,0.7964545488357544,506,-1,"{'anger': 0.9493863582611084, 'none of them': 0.021548831835389137, 'disgust': 0.014291859231889248, 'sadness': 0.01341837178915739, 'joy': 0.006112347356975079, 'fear': 0.005478801671415567}",0.9493863582611084,0.0,0.0,0.005478801671415567,0.0,0.0,0.014291859231889248,0.0,0.0,0.01341837178915739,0.0,0.0,0.006112347356975079,0.0,0.0,0.021548831835389137,0.0,0.0,anger
Du 😀😀,1617,,negative,0.9632118344306946,5,-1,,,,,,,,,,,,,,,,,,,,
Na du anscheinend...,1618,anscheinend,negative,0.9666837453842163,20,2,"{'none of them': 0.7794829607009888, 'anger': 0.19013847410678864, 'sadness': 0.027240967378020287, 'joy': 0.012816072441637516, 'disgust': 0.002259109867736697, 'fear': 0.00023544608848169446}",0.19013847410678864,0.0,0.0,0.00023544608848169446,0.0,0.0,0.002259109867736697,0.0,0.0,0.027240967378020287,0.0,0.0,0.012816072441637516,0.0,0.0,0.7794829607009888,0.0,0.0,none of them
@…  Nö,1619,,negative,0.9871035218238831,6,-1,,,,,,,,,,,,,,,,,,,,
@…  Nö,1620,,negative,0.9871035218238831,6,-1,,,,,,,,,,,,,,,,,,,,
@…  Sie z.B.,1621,,neutral,0.9969717264175415,12,-1,,,,,,,,,,,,,,,,,,,,
@…  Nö,1622,,negative,0.9871035218238831,6,-1,,,,,,,,,,,,,,,,,,,,
Offensichtlich sehr viele Leute...,1623,offensichtlich viele leute,negative,0.9591888189315796,34,2,"{'none of them': 0.5946915149688721, 'anger': 0.27127605676651, 'sadness': 0.08164741098880768, 'joy': 0.009661863557994366, 'disgust': 0.0029602493159472942, 'fear': 0.00012696528574451804}",0.27127605676651,0.0,0.0,0.00012696528574451804,0.0,0.0,0.0029602493159472942,0.0,0.0,0.08164741098880768,0.0,0.0,0.009661863557994366,0.0,0.0,0.5946915149688721,0.0,0.0,none of them
Ich auf jeden,1624,,positive,0.9092406630516052,13,-1,,,,,,,,,,,,,,,,,,,,
"Scheinargument. ChatGPT versteht auch das arabischdeutsch eines Fünfjährigen mit lern-, schreib- und sprachschwäche einwandfrei!",1625,scheinargument chatgpt versteht arabischdeutsch fünfjährigen lern schreib sprachschwäche einwandfrei,neutral,0.980190098285675,128,9,"{'anger': 0.8156477808952332, 'none of them': 0.11785764992237091, 'sadness': 0.018140511587262154, 'disgust': 0.01036687009036541, 'joy': 0.009401921182870865, 'fear': 0.00018348971207160503}",0.8156477808952332,0.0,0.0,0.00018348971207160503,0.0,0.0,0.01036687009036541,0.0,0.0,0.018140511587262154,0.0,0.0,0.009401921182870865,0.0,0.0,0.11785764992237091,0.0,0.0,anger
Korrekt,1626,korrekt,positive,0.9136514067649841,7,-1,,,,,,,,,,,,,,,,,,,,
"Witzig darüber zu diskutieren, wie das Bildungssystem im Heute ankommt, wenn es noch nicht einmal das Vorgestern verlassen hat.",1627,witzig darüber diskutieren bildungssystem heute ankommt vorgestern verlassen,neutral,0.9947078227996826,127,0,"{'anger': 0.9275569319725037, 'none of them': 0.03169720619916916, 'disgust': 0.030641919001936913, 'sadness': 0.022307703271508217, 'joy': 0.004834468476474285, 'fear': 0.001402137684635818, 'joy_linguistic': 0.5, 'joy_sentence_count': 1, 'sadness_linguistic': 0.5, 'sadness_sentence_count': 1}",0.9275569319725037,0.0,0.0,0.001402137684635818,0.0,0.0,0.030641919001936913,0.0,0.0,0.022307703271508217,0.5,1.0,0.004834468476474285,0.5,1.0,0.03169720619916916,0.0,0.0,anger
"Die Universitäten werden bald nicht mehr gebraucht.
Dafür wird es mehr Arbeitslose geben",1628,universitäten bald mehr gebraucht dafür mehr arbeitslose geben,neutral,0.9108343720436096,88,15,"{'anger': 0.6662328243255615, 'none of them': 0.26601094007492065, 'sadness': 0.05735001713037491, 'joy': 0.021663885563611984, 'disgust': 0.0022945930249989033, 'fear': 0.00010532797750784084}",0.6662328243255615,0.0,0.0,0.00010532797750784084,0.0,0.0,0.0022945930249989033,0.0,0.0,0.05735001713037491,0.0,0.0,0.021663885563611984,0.0,0.0,0.26601094007492065,0.0,0.0,anger
"Schade, dass in dieser Runde die Bildungsministerin nicht sitzt. Denn die Methode der Regierung in diesem wichtigen Thema ist es, einfach Geld in die Schulen zu stopfen anstatt eine zukunftsorientierte Reform auf die Beine zu stellen.",1629,schade runde bildungsministerin sitzt methode regierung wichtigen thema einfach geld schulen stopfen anstatt zukunftsorientierte reform beine stellen,neutral,0.9991969466209412,234,0,"{'anger': 0.9531012177467346, 'none of them': 0.02602516859769821, 'sadness': 0.015490727499127388, 'disgust': 0.011644133366644382, 'fear': 0.006290876772254705, 'joy': 0.005340965464711189, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.9531012177467346,0.0,0.0,0.006290876772254705,0.0,0.0,0.011644133366644382,0.0,0.0,0.015490727499127388,1.0,1.0,0.005340965464711189,0.0,0.0,0.02602516859769821,0.0,0.0,anger
Es gibt sehr viel körperliche Arbeit zu erledigen. Also raus aus dem Bürostuhl und ran an den Spaten.,1630,gibt körperliche arbeit erledigen raus bürostuhl ran spaten,neutral,0.969070315361023,101,11,"{'anger': 0.8805148005485535, 'none of them': 0.06697354465723038, 'sadness': 0.023873500525951385, 'disgust': 0.015292619355022907, 'joy': 0.008196135051548481, 'fear': 0.0002835190389305353}",0.8805148005485535,0.0,0.0,0.0002835190389305353,0.0,0.0,0.015292619355022907,0.0,0.0,0.023873500525951385,0.0,0.0,0.008196135051548481,0.0,0.0,0.06697354465723038,0.0,0.0,anger
"Wir sind mit den sozialen Netzwerken schon frontal vor die Wand gefahren: Drum: Entmenschlichung nochmal, nur diesmal richtig!!   Die Kernfrage ist, was Mensch sein bedeutet und was wir in Zukunft sein wollen. Streben nach normierter, effizienter Bildung - naja. Aber die KI kann z.B. ein Musikstück garantiert besser interpretieren, als jeder unfähige studierter Musiker heute. Sie wird auch ""bessere"" Musik schreiben, als es Menschen je konnten. Alles wird perfekt! KI ist sicher interessant in der Forschung, Medizin etc. Aber für die Schule, für uns Menschen?",1631,sozialen netzwerken schon frontal wand gefahren drum entmenschlichung nochmal diesmal richtig kernfrage mensch bedeutet zukunft streben normierter effizienter bildung naja musikstück garantiert besser interpretieren unfähige studierter musiker heute bessere musik schreiben menschen konnten perfekt sicher interessant forschung medizin etc schule menschen,positive,0.9432570934295654,563,0,"{'anger': 0.9203914403915405, 'none of them': 0.057849545031785965, 'sadness': 0.015685109421610832, 'joy': 0.00736401230096817, 'disgust': 0.006787083111703396, 'fear': 0.0009323064005002379, 'joy_linguistic': 0.5, 'joy_sentence_count': 1, 'fear_linguistic': 0.5, 'fear_sentence_count': 1}",0.9203914403915405,0.0,0.0,0.0009323064005002379,0.5,1.0,0.006787083111703396,0.0,0.0,0.015685109421610832,0.0,0.0,0.00736401230096817,0.5,1.0,0.057849545031785965,0.0,0.0,anger
